Session,Frame,LeftPlayerMotion,RightPlayerMotion
S17,1175,101,0
S17,1176,95,0
S17,1177,41,0
S17,1178,33,0
S17,1179,82,0
S17,1180,146,98
S17,1181,43,5
S17,1182,44,6
S17,1183,12,0
S17,1184,0,0
S17,1185,0,0
S17,1186,5,0
S17,1187,28,0
S17,1188,18,0
S17,1189,114,0
S17,1190,122,0
S17,1191,63,0
S17,1192,0,0
S17,1193,13,0
S17,1194,56,0
S17,1195,3,0
S17,1196,0,0
S17,1197,0,0
S17,1198,0,0
S17,1199,0,28
S17,1200,0,0
S17,1201,0,0
S17,1202,0,2
S17,1203,0,0
S17,1204,0,0
S17,1205,0,0
S17,1206,6,0
S17,1207,24,0
S17,1208,200,0
S17,1209,331,0
S17,1210,529,0
S17,1211,773,0
S17,1212,754,0
S17,1213,452,0
S17,1214,229,0
S17,1215,114,0
S17,1216,13,0
S17,1217,16,0
S17,1218,2,25
S17,1219,168,0
S17,1220,43,0
S17,1221,0,5
S17,1222,0,2
S17,1223,0,0
S17,1224,0,0
S17,1225,0,3
S17,1226,0,7
S17,1227,0,32
S17,1228,0,35
S17,1229,0,19
S17,1230,0,6
S17,1231,0,2
S17,1232,0,0
S17,1233,0,0
S17,1234,0,0
S17,1235,0,0
S17,1236,0,0
S17,1237,0,0
S17,1238,0,0
S17,1239,0,0
S17,1240,0,0
S17,1241,0,0
S17,1242,0,0
S17,1243,0,0
S17,1244,0,0
S17,1245,0,0
S17,1246,0,0
S17,1247,0,0
S17,1248,0,0
S17,1249,0,0
S17,1250,0,0
S17,1251,0,0
S17,1252,0,0
S17,1253,0,0
S17,1254,0,0
S17,1255,0,0
S17,1256,0,0
S17,1257,0,0
S17,1258,0,0
S17,1259,0,0
S17,1260,0,0
S17,1261,0,0
S17,1262,0,20
S17,1263,0,12
S17,1264,0,0
S17,1265,0,4
S17,1266,0,2
S17,1267,0,0
S17,1268,0,0
S17,1269,0,0
S17,1270,2,0
S17,1271,11,0
S17,1272,1,0
S17,1273,6,0
